Id,SalePrice
2284,112652.03507555992
2285,141002.35401178373
2286,125049.08749500682
2287,365298.12789190444
2288,270324.50798093196
2289,384590.9213928109
2290,478569.9842011886
2291,315570.6634173466
2292,455104.6414049912
2293,507945.49408068496
2294,415935.2931580127
2295,527294.2087762635
2296,289416.57935521123
2297,327082.74104142515
2298,342775.1899582144
2299,372028.4538862727
2300,329670.96007691766
2301,301218.7226417056
2302,248447.28589554096
2303,240100.40511016353
2304,245892.5232524007
2305,202884.78282289562
2306,196253.02807094774
2307,200579.88286080974
2308,229830.4096170555
2309,275251.0476939309
2310,211859.0191415701
2311,205614.28418126403
2312,174556.57265003788
2313,171514.57000087335
2314,175511.0963397086
2315,180683.94545922297
2316,192621.34271040108
2317,189884.89016187392
2318,182332.59289581288
2319,182279.23776215402
2320,185111.04045273038
2321,239348.476480533
2322,178544.58724303788
2323,186682.85883913375
2324,173488.55427620892
2325,221929.41505302326
2326,169254.4970494548
2327,203502.99324736005
2328,223496.93220550608
2329,191444.7571820311
2330,182324.77888855897
2331,353058.144335368
2332,396431.6726367889
2333,318689.2176525033
2334,252911.54174099176
2335,266886.2389190269
2336,310514.98343268683
2337,198615.85589588457
2338,275615.47482399724
2339,216393.72237893374
2340,420074.7295055739
2341,214062.89721480297
2342,233683.60632049316
2343,227841.02103249409
2344,213959.44708089984
2345,230732.48831061187
2346,215141.5637545835
2347,199366.3238491047
2348,244127.3317255291
2349,177499.04058079878
2350,305662.7173397128
2351,262721.6067943891
2352,259574.2766858003
2353,252272.48260324454
2354,134683.94476430074
2355,141430.0285353863
2356,151280.58334851832
2357,189085.4215183704
2358,198260.36658572272
2359,131214.11561617148
2360,117288.46275204464
2361,148023.10381342037
2362,271639.9692925967
2363,137089.86786370774
2364,152340.84533336211
2365,225134.85322979555
2366,192144.70455167393
2367,227436.49227110593
2368,218230.70810616453
2369,224514.68761417805
2370,168918.22368722712
2371,168411.2769610531
2372,191685.07044990693
2373,275940.96198552527
2374,328383.40084014233
2375,252597.21432147844
2376,305165.12095092045
2377,354003.9483035077
2378,147985.79402719165
2379,201081.21047480838
2380,145398.99749370888
2381,172467.0431222571
2382,206670.41925444346
2383,212952.8036078379
2384,252782.10724981283
2385,159815.5402156894
2386,135658.8601480688
2387,132725.44391866404
2388,100839.8781140868
2389,121257.06836499827
2390,146880.54191754258
2391,143987.1488558599
2392,117356.00986871132
2393,167614.41745683062
2394,143864.97799441914
2395,203818.84094722854
2396,141886.17869022823
2397,228950.22397432534
2398,132075.3965445963
2399,67214.54956909422
2400,63523.95721096589
2401,119470.36966382271
2402,137090.80979850367
2403,143482.96699771087
2404,151392.75830115334
2405,162505.86386679937
2406,140000.9041632486
2407,126132.60457012895
2408,153223.67386101134
2409,123285.06104849593
2410,166715.1396383771
2411,118338.98458659585
2412,156268.0749380659
2413,131086.8426204647
2414,150619.83439125674
2415,135379.9641550354
2416,129288.76165869425
2417,133136.12691398273
2418,132752.55400156224
2419,125209.60073637942
2420,124813.34044171366
2421,153951.28952989736
2422,110128.23962036036
2423,120518.29816640202
2424,151812.38730161532
2425,182101.25716957427
2426,132101.60576843217
2427,138502.45182592276
2428,174067.44445591664
2429,112052.2179063801
2430,130658.98524684344
2431,110554.52599679783
2432,143598.57611649932
2433,143288.3461661284
2434,139236.5288180135
2435,147833.0712106704
2436,108332.62764709175
2437,105512.53308086259
2438,124306.45690189832
2439,105110.48716618256
2440,122224.66813469495
2441,89800.19361673637
2442,99449.41213271653
2443,126159.4539788507
2444,129217.77075345829
2445,87408.35211354299
2446,140148.88997021195
2447,182973.33689464894
2448,125825.4672301939
2449,111010.2989134149
2450,150531.57002926577
2451,122254.14577430286
2452,199990.619613712
2453,94248.3939315746
2454,117173.88593540314
2455,121482.7784254265
2456,132539.7902010763
2457,136740.05365263816
2458,128963.24028734764
2459,112129.63402279455
2460,134974.13843849255
2461,130633.50192803275
2462,135962.5833161495
2463,124589.93917919575
2464,184699.44338593358
2465,142915.4709213141
2466,115387.46653157649
2467,128047.53059955817
2468,82387.9089258034
2469,80670.8990912781
2470,189065.5094772079
2471,216191.97638976056
2472,162626.86094280967
2473,109438.70996371837
2474,70918.16934923257
2475,225822.21924221658
2476,120207.32385252393
2477,128188.43261597122
2478,149516.78551383765
2479,103324.01833370648
2480,146860.25334439718
2481,123408.43781357101
2482,126479.42289060508
2483,110938.24310094374
2484,123854.46766786862
2485,125281.21399071305
2486,146498.6218960989
2487,165100.62035687838
2488,163348.08160726092
2489,151343.04132613988
2490,143985.22184010342
2491,90783.81773122611
2492,183727.43149460896
2493,151808.82402581995
2494,144709.66172247598
2495,92523.7801849899
2496,246001.12499922482
2497,156725.09727158205
2498,112244.99182412836
2499,83802.1713800665
2500,122865.85901034332
2501,139115.14380876758
2502,141924.9230534097
2503,97527.75616043576
2504,177676.378442349
2505,229085.00587283523
2506,258002.53369854984
2507,291834.0086945122
2508,259645.4684233807
2509,214011.61367422674
2510,218523.33339121545
2511,173609.0998201852
2512,205310.8302269145
2513,219791.3209890231
2514,251259.74798911958
2515,146917.9922515709
2516,176253.30886726844
2517,147747.3950993425
2518,152506.19248313058
2519,232274.86394306595
2520,214944.71447061896
2521,186248.41589647086
2522,226225.09491790997
2523,120747.53758575223
2524,134861.34479925648
2525,142006.9622948494
2526,135406.61457249592
2527,116784.69194932166
2528,127224.73310498938
2529,134040.50555919844
2530,116838.90282379373
2531,260494.38743207214
2532,227933.2901931292
2533,193592.54544365284
2534,234985.18419412762
2535,308582.6363466256
2536,241836.20125137176
2537,240192.52282015435
2538,182524.19465606695
2539,186439.51731028344
2540,176470.50272379874
2541,177570.71573478606
2542,160960.39137634105
2543,119166.78433474805
2544,121212.8651430828
2545,135052.81423284084
2546,132058.541293189
2547,136988.446144711
2548,146350.39481005364
2549,161468.88205603938
2550,1098754.561712351
2551,141326.32248330707
2552,125571.63623926323
2553,80201.47115425734
2554,96208.91777673128
2555,124173.95583972914
2556,100187.2556087046
2557,108995.70620951705
2558,143665.59380697747
2559,136483.3217900758
2560,147796.9496673864
2561,144456.34895569138
2562,141594.17444988378
2563,153276.86931367964
2564,204803.99741943646
2565,142030.757710381
2566,157034.2676598134
2567,141909.34133027133
2568,206244.08483978955
2569,218906.64460831144
2570,113869.9136286336
2571,192404.96358135302
2572,142144.60678201081
2573,227329.9823012572
2574,290513.3756205179
2575,128717.12002919854
2576,114494.41097419735
2577,140490.54061788257
2578,83433.60073329735
2579,59575.35075024369
2580,104357.91541955274
2581,111593.50257702415
2582,109817.14115093678
2583,288787.3785893913
2584,174379.3989888539
2585,183156.2684217428
2586,229091.84486163568
2587,206103.04337441135
2588,143821.46393294516
2589,150347.16366299204
2590,200853.78025064364
2591,221580.83859671588
2592,211182.6982441775
2593,247488.38891976644
2594,175652.63028073055
2595,193166.83024349465
2596,302833.3984944208
2597,177519.6382086579
2598,286180.01225935837
2599,337653.86803971697
2600,167025.98923190733
2601,144969.52934361686
2602,85985.73903285414
2603,96370.64313332082
2604,91312.54845633506
2605,79678.84008937186
2606,146116.93589857686
2607,201054.3248359558
2608,194823.1491099246
2609,170745.99551510732
2610,107117.14397305215
2611,115825.84337980807
2612,158506.61585136843
2613,131201.17727806277
2614,122831.68965423085
2615,161289.66171821795
2616,145674.96011660996
2617,182499.3633156081
2618,208567.99917081214
2619,199390.45931155124
2620,191937.65259112144
2621,175514.12786245573
2622,181315.69991847838
2623,244909.00496084764
2624,308572.0526197419
2625,312133.83121067495
2626,175210.15584113216
2627,158713.0852576589
2628,485629.7975261713
2629,541717.203196422
2630,370736.59139772516
2631,533434.9742200287
2632,430089.5407754792
2633,304116.71091088175
2634,428665.566827235
2635,157739.834393465
2636,176557.66690782987
2637,178028.97099022908
2638,271274.8029430122
2639,186413.4368439793
2640,154137.22362501587
2641,102453.14800748936
2642,191075.88058950155
2643,105794.60828947375
2644,124722.74132662886
2645,110160.20925005723
2646,98130.71791318303
2647,103536.4246996174
2648,142736.52914622813
2649,152969.42996827984
2650,135718.13887795192
2651,139744.44928619033
2652,437683.09194061277
2653,258108.44100285505
2654,247126.16956188966
2655,406343.3829481452
2656,327459.8733562934
2657,368277.8253308244
2658,299837.4563541945
2659,294968.21941678185
2660,356395.98533865495
2661,357839.36418945686
2662,368297.6359616714
2663,286146.76274287933
2664,262640.00130716193
2665,325397.1417024317
2666,283724.4098493409
2667,169025.51627705415
2668,175771.76203361413
2669,182297.0840081176
2670,290835.42913990683
2671,182682.0048846969
2672,196458.44973120926
2673,208656.71327701415
2674,193336.89921296466
2675,171121.04378261583
2676,193495.75113091606
2677,197408.84431007432
2678,253906.13160068644
2679,269223.4995347279
2680,279646.1967392162
2681,398785.7645488768
2682,318240.98085494887
2683,537856.9467493215
2684,307639.62302035623
2685,327789.855705874
2686,254700.09874352958
2687,317952.7043465688
2688,216579.0377275926
2689,208980.38523607585
2690,468443.83580079203
2691,187516.14304903123
2692,135955.21042662708
2693,202472.81112569507
2694,132505.232514418
2695,190713.16011904972
2696,180566.62221863042
2697,184162.00194271057
2698,195673.092122894
2699,172381.56373651727
2700,160519.44719003842
2701,153986.0843903696
2702,111949.55839552628
2703,119990.46172782783
2704,137464.08506564333
2705,116372.67059539951
2706,110971.78829751766
2707,125021.91406217773
2708,133136.94074399341
2709,105119.82214144623
2710,125153.21652095838
2711,284823.09177084
2712,370470.06991850253
2713,174867.3305062607
2714,150706.60879229102
2715,172470.82762695436
2716,144710.19398771087
2717,190878.64561087836
2718,223361.05375364155
2719,154651.7028594819
2720,172847.67804118717
2721,134018.94834190412
2722,158083.01530000786
2723,137288.19155373416
2724,125610.06828943531
2725,131531.00488277053
2726,151610.175822254
2727,168070.0327510199
2728,178206.55470480007
2729,147255.32437778034
2730,148672.800569395
2731,131497.2531599294
2732,135168.67446519167
2733,155711.39883236296
2734,147758.33779558726
